meas_id,lot_id,wafer_id,die_id,via_id,via_type,layer,resistance_ohm,continuity_pass,mean_humidity_pct,anneal_temp_c,meas_timestamp
3716,LOT004,LOT004-W04,12,7,copper,M2,1.075,False,50.05,400.07,2024-03-02T13:58:00
3717,LOT004,LOT004-W04,12,8,tungsten,M4,1.9735,True,50.05,400.07,2024-03-02T13:58:30
3718,LOT004,LOT004-W04,12,9,tungsten,M2,1.3733,True,50.05,400.07,2024-03-02T13:59:00
3719,LOT004,LOT004-W04,12,10,tungsten,M1,0.9449,True,50.05,400.07,2024-03-02T13:59:30
3720,LOT004,LOT004-W04,13,1,tungsten,M4,2.1634,False,50.05,400.07,2024-03-02T14:00:00
3721,LOT004,LOT004-W04,13,2,copper,M1,0.7924,True,50.05,400.07,2024-03-02T14:00:30
3722,LOT004,LOT004-W04,13,3,tungsten,M1,1.0031,True,50.05,400.07,2024-03-02T14:01:00
3723,LOT004,LOT004-W04,13,4,copper,M3,1.4366,True,50.05,400.07,2024-03-02T14:01:30
3724,LOT004,LOT004-W04,13,5,tungsten,M1,0.9498,True,50.05,400.07,2024-03-02T14:02:00
3725,LOT004,LOT004-W04,13,6,tungsten,M1,1.0122,True,50.05,400.07,2024-03-02T14:02:30
3726,LOT004,LOT004-W04,13,7,copper,M4,1.7211,True,50.05,400.07,2024-03-02T14:03:00
3727,LOT004,LOT004-W04,13,8,tungsten,M1,0.9596,False,50.05,400.07,2024-03-02T14:03:30
3728,LOT004,LOT004-W04,13,9,copper,M2,1.1229,True,50.05,400.07,2024-03-02T14:04:00
3729,LOT004,LOT004-W04,13,10,copper,M3,1.2488,True,50.05,400.07,2024-03-02T14:04:30
3730,LOT004,LOT004-W04,14,1,tungsten,M3,1.7009,False,50.05,400.07,2024-03-02T14:05:00
3731,LOT004,LOT004-W04,14,2,copper,M2,1.0632,True,50.05,400.07,2024-03-02T14:05:30
3732,LOT004,LOT004-W04,14,3,tungsten,M2,1.3534,True,50.05,400.07,2024-03-02T14:06:00
3733,LOT004,LOT004-W04,14,4,copper,M3,1.3522,True,50.05,400.07,2024-03-02T14:06:30
3734,LOT004,LOT004-W04,14,5,copper,M2,1.111,True,50.05,400.07,2024-03-02T14:07:00
3735,LOT004,LOT004-W04,14,6,copper,M3,1.3234,True,50.05,400.07,2024-03-02T14:07:30
3736,LOT004,LOT004-W04,14,7,copper,M2,0.9872,True,50.05,400.07,2024-03-02T14:08:00
3737,LOT004,LOT004-W04,14,8,tungsten,M2,1.4561,True,50.05,400.07,2024-03-02T14:08:30
3738,LOT004,LOT004-W04,14,9,tungsten,M4,2.2521,True,50.05,400.07,2024-03-02T14:09:00
3739,LOT004,LOT004-W04,14,10,copper,M2,1.1618,True,50.05,400.07,2024-03-02T14:09:30
3740,LOT004,LOT004-W04,15,1,tungsten,M2,1.4386,True,50.05,400.07,2024-03-02T14:10:00
3741,LOT004,LOT004-W04,15,2,copper,M1,0.7654,True,50.05,400.07,2024-03-02T14:10:30
3742,LOT004,LOT004-W04,15,3,copper,M2,1.1834,True,50.05,400.07,2024-03-02T14:11:00
3743,LOT004,LOT004-W04,15,4,copper,M2,1.1792,True,50.05,400.07,2024-03-02T14:11:30
3744,LOT004,LOT004-W04,15,5,copper,M2,1.0141,True,50.05,400.07,2024-03-02T14:12:00
3745,LOT004,LOT004-W04,15,6,copper,M4,1.7031,True,50.05,400.07,2024-03-02T14:12:30
3746,LOT004,LOT004-W04,15,7,copper,M2,1.0136,True,50.05,400.07,2024-03-02T14:13:00
3747,LOT004,LOT004-W04,15,8,tungsten,M1,1.0261,True,50.05,400.07,2024-03-02T14:13:30
3748,LOT004,LOT004-W04,15,9,copper,M2,1.0855,True,50.05,400.07,2024-03-02T14:14:00
3749,LOT004,LOT004-W04,15,10,copper,M4,1.6648,True,50.05,400.07,2024-03-02T14:14:30
3750,LOT004,LOT004-W04,16,1,tungsten,M2,1.4443,True,50.05,400.07,2024-03-02T14:15:00
3751,LOT004,LOT004-W04,16,2,tungsten,M3,1.7974,True,50.05,400.07,2024-03-02T14:15:30
3752,LOT004,LOT004-W04,16,3,tungsten,M3,1.9243,True,50.05,400.07,2024-03-02T14:16:00
3753,LOT004,LOT004-W04,16,4,copper,M3,1.3748,True,50.05,400.07,2024-03-02T14:16:30
3754,LOT004,LOT004-W04,16,5,tungsten,M1,1.0116,True,50.05,400.07,2024-03-02T14:17:00
3755,LOT004,LOT004-W04,16,6,copper,M3,1.3067,False,50.05,400.07,2024-03-02T14:17:30
3756,LOT004,LOT004-W04,16,7,copper,M3,1.4364,True,50.05,400.07,2024-03-02T14:18:00
3757,LOT004,LOT004-W04,16,8,tungsten,M2,1.4068,True,50.05,400.07,2024-03-02T14:18:30
3758,LOT004,LOT004-W04,16,9,tungsten,M3,1.9162,True,50.05,400.07,2024-03-02T14:19:00
3759,LOT004,LOT004-W04,16,10,copper,M2,1.0877,True,50.05,400.07,2024-03-02T14:19:30
3760,LOT004,LOT004-W04,17,1,copper,M3,1.4234,True,50.05,400.07,2024-03-02T14:20:00
3761,LOT004,LOT004-W04,17,2,copper,M1,0.7831,True,50.05,400.07,2024-03-02T14:20:30
3762,LOT004,LOT004-W04,17,3,copper,M4,1.6954,True,50.05,400.07,2024-03-02T14:21:00
3763,LOT004,LOT004-W04,17,4,copper,M2,1.1363,True,50.05,400.07,2024-03-02T14:21:30
3764,LOT004,LOT004-W04,17,5,copper,M2,1.1755,True,50.05,400.07,2024-03-02T14:22:00
3765,LOT004,LOT004-W04,17,6,tungsten,M1,1.0194,True,50.05,400.07,2024-03-02T14:22:30
3766,LOT004,LOT004-W04,17,7,tungsten,M2,1.4302,True,50.05,400.07,2024-03-02T14:23:00
3767,LOT004,LOT004-W04,17,8,tungsten,M1,1.0258,True,50.05,400.07,2024-03-02T14:23:30
3768,LOT004,LOT004-W04,17,9,copper,M4,1.7575,True,50.05,400.07,2024-03-02T14:24:00
3769,LOT004,LOT004-W04,17,10,tungsten,M2,1.4045,False,50.05,400.07,2024-03-02T14:24:30
3770,LOT004,LOT004-W04,18,1,tungsten,M1,0.8875,True,50.05,400.07,2024-03-02T14:25:00
3771,LOT004,LOT004-W04,18,2,copper,M3,1.3196,False,50.05,400.07,2024-03-02T14:25:30
3772,LOT004,LOT004-W04,18,3,copper,M3,1.3832,True,50.05,400.07,2024-03-02T14:26:00
3773,LOT004,LOT004-W04,18,4,tungsten,M4,2.1614,False,50.05,400.07,2024-03-02T14:26:30
3774,LOT004,LOT004-W04,18,5,copper,M2,1.0652,True,50.05,400.07,2024-03-02T14:27:00
3775,LOT004,LOT004-W04,18,6,copper,M4,1.7756,False,50.05,400.07,2024-03-02T14:27:30
3776,LOT004,LOT004-W04,18,7,copper,M3,1.3391,True,50.05,400.07,2024-03-02T14:28:00
3777,LOT004,LOT004-W04,18,8,tungsten,M4,2.1385,True,50.05,400.07,2024-03-02T14:28:30
3778,LOT004,LOT004-W04,18,9,copper,M1,0.8195,True,50.05,400.07,2024-03-02T14:29:00
3779,LOT004,LOT004-W04,18,10,copper,M3,1.384,True,50.05,400.07,2024-03-02T14:29:30
3780,LOT004,LOT004-W04,19,1,copper,M2,1.1933,True,50.05,400.07,2024-03-02T14:30:00
3781,LOT004,LOT004-W04,19,2,copper,M1,0.8116,True,50.05,400.07,2024-03-02T14:30:30
3782,LOT004,LOT004-W04,19,3,tungsten,M2,1.4432,True,50.05,400.07,2024-03-02T14:31:00
3783,LOT004,LOT004-W04,19,4,tungsten,M2,1.3891,True,50.05,400.07,2024-03-02T14:31:30
3784,LOT004,LOT004-W04,19,5,tungsten,M3,1.7405,True,50.05,400.07,2024-03-02T14:32:00
3785,LOT004,LOT004-W04,19,6,tungsten,M1,1.0992,True,50.05,400.07,2024-03-02T14:32:30
3786,LOT004,LOT004-W04,19,7,tungsten,M2,1.3658,True,50.05,400.07,2024-03-02T14:33:00
3787,LOT004,LOT004-W04,19,8,copper,M3,1.4228,True,50.05,400.07,2024-03-02T14:33:30
3788,LOT004,LOT004-W04,19,9,tungsten,M4,2.124,False,50.05,400.07,2024-03-02T14:34:00
3789,LOT004,LOT004-W04,19,10,copper,M3,1.4105,True,50.05,400.07,2024-03-02T14:34:30
3790,LOT004,LOT004-W04,20,1,copper,M4,1.5829,True,50.05,400.07,2024-03-02T14:35:00
3791,LOT004,LOT004-W04,20,2,copper,M1,0.7764,True,50.05,400.07,2024-03-02T14:35:30
3792,LOT004,LOT004-W04,20,3,copper,M3,1.4777,True,50.05,400.07,2024-03-02T14:36:00
3793,LOT004,LOT004-W04,20,4,tungsten,M4,2.1216,True,50.05,400.07,2024-03-02T14:36:30
3794,LOT004,LOT004-W04,20,5,tungsten,M3,1.6838,True,50.05,400.07,2024-03-02T14:37:00
3795,LOT004,LOT004-W04,20,6,tungsten,M3,1.8892,True,50.05,400.07,2024-03-02T14:37:30
3796,LOT004,LOT004-W04,20,7,copper,M1,0.7785,True,50.05,400.07,2024-03-02T14:38:00
3797,LOT004,LOT004-W04,20,8,tungsten,M1,0.9613,True,50.05,400.07,2024-03-02T14:38:30
3798,LOT004,LOT004-W04,20,9,tungsten,M1,0.9624,True,50.05,400.07,2024-03-02T14:39:00
3799,LOT004,LOT004-W04,20,10,copper,M1,0.758,False,50.05,400.07,2024-03-02T14:39:30
3800,LOT004,LOT004-W05,1,1,copper,M2,1.0351,True,50.03,402.96,2024-03-02T14:40:00
3801,LOT004,LOT004-W05,1,2,tungsten,M4,2.1171,True,50.03,402.96,2024-03-02T14:40:30
3802,LOT004,LOT004-W05,1,3,tungsten,M4,2.1668,True,50.03,402.96,2024-03-02T14:41:00
3803,LOT004,LOT004-W05,1,4,copper,M2,1.07,True,50.03,402.96,2024-03-02T14:41:30
3804,LOT004,LOT004-W05,1,5,copper,M2,1.1053,True,50.03,402.96,2024-03-02T14:42:00
3805,LOT004,LOT004-W05,1,6,copper,M2,1.1218,True,50.03,402.96,2024-03-02T14:42:30
3806,LOT004,LOT004-W05,1,7,tungsten,M2,1.5196,True,50.03,402.96,2024-03-02T14:43:00
3807,LOT004,LOT004-W05,1,8,copper,M2,1.0299,True,50.03,402.96,2024-03-02T14:43:30
3808,LOT004,LOT004-W05,1,9,copper,M4,1.7144,True,50.03,402.96,2024-03-02T14:44:00
3809,LOT004,LOT004-W05,1,10,copper,M1,0.8132,True,50.03,402.96,2024-03-02T14:44:30
3810,LOT004,LOT004-W05,2,1,tungsten,M3,1.5411,True,50.03,402.96,2024-03-02T14:45:00
3811,LOT004,LOT004-W05,2,2,copper,M2,1.0544,True,50.03,402.96,2024-03-02T14:45:30
3812,LOT004,LOT004-W05,2,3,tungsten,M4,2.2987,True,50.03,402.96,2024-03-02T14:46:00
3813,LOT004,LOT004-W05,2,4,tungsten,M1,1.0381,True,50.03,402.96,2024-03-02T14:46:30
3814,LOT004,LOT004-W05,2,5,tungsten,M2,1.3921,False,50.03,402.96,2024-03-02T14:47:00
3815,LOT004,LOT004-W05,2,6,copper,M4,1.7153,True,50.03,402.96,2024-03-02T14:47:30
3816,LOT004,LOT004-W05,2,7,copper,M1,0.7919,True,50.03,402.96,2024-03-02T14:48:00
3817,LOT004,LOT004-W05,2,8,copper,M3,1.5029,True,50.03,402.96,2024-03-02T14:48:30
3818,LOT004,LOT004-W05,2,9,tungsten,M3,1.6251,True,50.03,402.96,2024-03-02T14:49:00
3819,LOT004,LOT004-W05,2,10,copper,M3,1.3977,True,50.03,402.96,2024-03-02T14:49:30
3820,LOT004,LOT004-W05,3,1,tungsten,M2,1.4978,True,50.03,402.96,2024-03-02T14:50:00
3821,LOT004,LOT004-W05,3,2,copper,M3,1.4802,True,50.03,402.96,2024-03-02T14:50:30
3822,LOT004,LOT004-W05,3,3,tungsten,M2,1.4096,True,50.03,402.96,2024-03-02T14:51:00
3823,LOT004,LOT004-W05,3,4,copper,M4,1.6779,True,50.03,402.96,2024-03-02T14:51:30
3824,LOT004,LOT004-W05,3,5,tungsten,M2,1.483,True,50.03,402.96,2024-03-02T14:52:00
3825,LOT004,LOT004-W05,3,6,tungsten,M1,1.0337,True,50.03,402.96,2024-03-02T14:52:30
3826,LOT004,LOT004-W05,3,7,copper,M1,0.8318,True,50.03,402.96,2024-03-02T14:53:00
3827,LOT004,LOT004-W05,3,8,copper,M1,0.8385,True,50.03,402.96,2024-03-02T14:53:30
3828,LOT004,LOT004-W05,3,9,copper,M1,0.8931,True,50.03,402.96,2024-03-02T14:54:00
3829,LOT004,LOT004-W05,3,10,tungsten,M1,1.0256,True,50.03,402.96,2024-03-02T14:54:30
3830,LOT004,LOT004-W05,4,1,tungsten,M3,1.9346,True,50.03,402.96,2024-03-02T14:55:00
3831,LOT004,LOT004-W05,4,2,copper,M3,1.5295,True,50.03,402.96,2024-03-02T14:55:30
3832,LOT004,LOT004-W05,4,3,copper,M4,1.6795,True,50.03,402.96,2024-03-02T14:56:00
3833,LOT004,LOT004-W05,4,4,tungsten,M4,2.1665,True,50.03,402.96,2024-03-02T14:56:30
3834,LOT004,LOT004-W05,4,5,copper,M3,1.4629,True,50.03,402.96,2024-03-02T14:57:00
3835,LOT004,LOT004-W05,4,6,tungsten,M3,1.8749,True,50.03,402.96,2024-03-02T14:57:30
3836,LOT004,LOT004-W05,4,7,tungsten,M3,1.935,True,50.03,402.96,2024-03-02T14:58:00
3837,LOT004,LOT004-W05,4,8,copper,M4,1.6455,True,50.03,402.96,2024-03-02T14:58:30
3838,LOT004,LOT004-W05,4,9,tungsten,M2,1.3931,True,50.03,402.96,2024-03-02T14:59:00
3839,LOT004,LOT004-W05,4,10,tungsten,M3,1.797,True,50.03,402.96,2024-03-02T14:59:30
3840,LOT004,LOT004-W05,5,1,copper,M4,1.6284,True,50.03,402.96,2024-03-02T15:00:00
3841,LOT004,LOT004-W05,5,2,copper,M3,1.365,True,50.03,402.96,2024-03-02T15:00:30
3842,LOT004,LOT004-W05,5,3,copper,M3,1.3885,True,50.03,402.96,2024-03-02T15:01:00
3843,LOT004,LOT004-W05,5,4,tungsten,M1,1.0277,True,50.03,402.96,2024-03-02T15:01:30
3844,LOT004,LOT004-W05,5,5,copper,M1,0.7884,True,50.03,402.96,2024-03-02T15:02:00
3845,LOT004,LOT004-W05,5,6,tungsten,M4,2.1143,True,50.03,402.96,2024-03-02T15:02:30
3846,LOT004,LOT004-W05,5,7,copper,M1,0.8155,True,50.03,402.96,2024-03-02T15:03:00
3847,LOT004,LOT004-W05,5,8,copper,M1,0.7741,True,50.03,402.96,2024-03-02T15:03:30
3848,LOT004,LOT004-W05,5,9,tungsten,M2,1.2395,False,50.03,402.96,2024-03-02T15:04:00
3849,LOT004,LOT004-W05,5,10,copper,M1,0.8139,True,50.03,402.96,2024-03-02T15:04:30
3850,LOT004,LOT004-W05,6,1,tungsten,M1,0.9561,True,50.03,402.96,2024-03-02T15:05:00
3851,LOT004,LOT004-W05,6,2,copper,M2,1.0821,True,50.03,402.96,2024-03-02T15:05:30
3852,LOT004,LOT004-W05,6,3,copper,M2,1.0583,True,50.03,402.96,2024-03-02T15:06:00
3853,LOT004,LOT004-W05,6,4,tungsten,M3,1.7134,True,50.03,402.96,2024-03-02T15:06:30
3854,LOT004,LOT004-W05,6,5,tungsten,M3,1.8684,True,50.03,402.96,2024-03-02T15:07:00
3855,LOT004,LOT004-W05,6,6,tungsten,M4,2.1956,True,50.03,402.96,2024-03-02T15:07:30
3856,LOT004,LOT004-W05,6,7,copper,M1,0.7394,True,50.03,402.96,2024-03-02T15:08:00
3857,LOT004,LOT004-W05,6,8,copper,M4,1.7676,True,50.03,402.96,2024-03-02T15:08:30
3858,LOT004,LOT004-W05,6,9,copper,M1,0.7489,True,50.03,402.96,2024-03-02T15:09:00
3859,LOT004,LOT004-W05,6,10,copper,M2,1.0824,True,50.03,402.96,2024-03-02T15:09:30
3860,LOT004,LOT004-W05,7,1,copper,M1,0.7356,True,50.03,402.96,2024-03-02T15:10:00
3861,LOT004,LOT004-W05,7,2,copper,M3,1.2988,False,50.03,402.96,2024-03-02T15:10:30
3862,LOT004,LOT004-W05,7,3,copper,M4,1.6548,True,50.03,402.96,2024-03-02T15:11:00
3863,LOT004,LOT004-W05,7,4,copper,M4,1.7715,True,50.03,402.96,2024-03-02T15:11:30
3864,LOT004,LOT004-W05,7,5,copper,M1,0.7798,True,50.03,402.96,2024-03-02T15:12:00
3865,LOT004,LOT004-W05,7,6,tungsten,M2,1.2165,True,50.03,402.96,2024-03-02T15:12:30
3866,LOT004,LOT004-W05,7,7,copper,M2,1.0812,True,50.03,402.96,2024-03-02T15:13:00
3867,LOT004,LOT004-W05,7,8,copper,M1,0.82,True,50.03,402.96,2024-03-02T15:13:30
3868,LOT004,LOT004-W05,7,9,copper,M4,1.6312,True,50.03,402.96,2024-03-02T15:14:00
3869,LOT004,LOT004-W05,7,10,tungsten,M3,1.7571,False,50.03,402.96,2024-03-02T15:14:30
3870,LOT004,LOT004-W05,8,1,copper,M2,1.0813,True,50.03,402.96,2024-03-02T15:15:00
3871,LOT004,LOT004-W05,8,2,tungsten,M1,0.9731,True,50.03,402.96,2024-03-02T15:15:30
3872,LOT004,LOT004-W05,8,3,tungsten,M2,1.4007,True,50.03,402.96,2024-03-02T15:16:00
3873,LOT004,LOT004-W05,8,4,tungsten,M4,2.2038,True,50.03,402.96,2024-03-02T15:16:30
3874,LOT004,LOT004-W05,8,5,tungsten,M4,2.0655,True,50.03,402.96,2024-03-02T15:17:00
3875,LOT004,LOT004-W05,8,6,tungsten,M3,1.9312,False,50.03,402.96,2024-03-02T15:17:30
3876,LOT004,LOT004-W05,8,7,copper,M3,1.3679,True,50.03,402.96,2024-03-02T15:18:00
3877,LOT004,LOT004-W05,8,8,tungsten,M3,1.8738,True,50.03,402.96,2024-03-02T15:18:30
3878,LOT004,LOT004-W05,8,9,tungsten,M1,1.0092,True,50.03,402.96,2024-03-02T15:19:00
3879,LOT004,LOT004-W05,8,10,tungsten,M1,0.9538,True,50.03,402.96,2024-03-02T15:19:30
3880,LOT004,LOT004-W05,9,1,tungsten,M3,1.7189,True,50.03,402.96,2024-03-02T15:20:00
3881,LOT004,LOT004-W05,9,2,tungsten,M2,1.3718,True,50.03,402.96,2024-03-02T15:20:30
3882,LOT004,LOT004-W05,9,3,tungsten,M2,1.4335,True,50.03,402.96,2024-03-02T15:21:00
3883,LOT004,LOT004-W05,9,4,copper,M3,1.2574,True,50.03,402.96,2024-03-02T15:21:30
3884,LOT004,LOT004-W05,9,5,copper,M3,1.4173,True,50.03,402.96,2024-03-02T15:22:00
3885,LOT004,LOT004-W05,9,6,copper,M2,1.1695,True,50.03,402.96,2024-03-02T15:22:30
3886,LOT004,LOT004-W05,9,7,copper,M3,1.4727,True,50.03,402.96,2024-03-02T15:23:00
3887,LOT004,LOT004-W05,9,8,tungsten,M4,2.2939,True,50.03,402.96,2024-03-02T15:23:30
3888,LOT004,LOT004-W05,9,9,copper,M1,0.7726,True,50.03,402.96,2024-03-02T15:24:00
3889,LOT004,LOT004-W05,9,10,copper,M4,1.7021,True,50.03,402.96,2024-03-02T15:24:30
3890,LOT004,LOT004-W05,10,1,copper,M1,0.822,True,50.03,402.96,2024-03-02T15:25:00
3891,LOT004,LOT004-W05,10,2,copper,M4,1.7472,True,50.03,402.96,2024-03-02T15:25:30
3892,LOT004,LOT004-W05,10,3,copper,M1,0.7507,True,50.03,402.96,2024-03-02T15:26:00
3893,LOT004,LOT004-W05,10,4,tungsten,M1,0.9951,True,50.03,402.96,2024-03-02T15:26:30
3894,LOT004,LOT004-W05,10,5,copper,M4,1.729,True,50.03,402.96,2024-03-02T15:27:00
3895,LOT004,LOT004-W05,10,6,copper,M1,0.8557,True,50.03,402.96,2024-03-02T15:27:30
3896,LOT004,LOT004-W05,10,7,copper,M2,1.1473,True,50.03,402.96,2024-03-02T15:28:00
3897,LOT004,LOT004-W05,10,8,tungsten,M1,1.0511,True,50.03,402.96,2024-03-02T15:28:30
3898,LOT004,LOT004-W05,10,9,tungsten,M2,1.355,True,50.03,402.96,2024-03-02T15:29:00
3899,LOT004,LOT004-W05,10,10,tungsten,M2,1.2809,True,50.03,402.96,2024-03-02T15:29:30
3900,LOT004,LOT004-W05,11,1,tungsten,M2,1.4981,True,50.03,402.96,2024-03-02T15:30:00
3901,LOT004,LOT004-W05,11,2,copper,M1,0.7354,True,50.03,402.96,2024-03-02T15:30:30
3902,LOT004,LOT004-W05,11,3,copper,M2,1.1139,True,50.03,402.96,2024-03-02T15:31:00
3903,LOT004,LOT004-W05,11,4,copper,M1,0.7869,False,50.03,402.96,2024-03-02T15:31:30
3904,LOT004,LOT004-W05,11,5,copper,M3,1.4458,True,50.03,402.96,2024-03-02T15:32:00
3905,LOT004,LOT004-W05,11,6,copper,M3,1.4508,True,50.03,402.96,2024-03-02T15:32:30
3906,LOT004,LOT004-W05,11,7,tungsten,M3,1.9831,True,50.03,402.96,2024-03-02T15:33:00
3907,LOT004,LOT004-W05,11,8,tungsten,M2,1.4913,True,50.03,402.96,2024-03-02T15:33:30
3908,LOT004,LOT004-W05,11,9,tungsten,M3,1.7472,True,50.03,402.96,2024-03-02T15:34:00
3909,LOT004,LOT004-W05,11,10,tungsten,M2,1.3861,True,50.03,402.96,2024-03-02T15:34:30
3910,LOT004,LOT004-W05,12,1,copper,M3,1.3318,True,50.03,402.96,2024-03-02T15:35:00
3911,LOT004,LOT004-W05,12,2,tungsten,M1,0.9471,True,50.03,402.96,2024-03-02T15:35:30
3912,LOT004,LOT004-W05,12,3,copper,M3,1.3966,True,50.03,402.96,2024-03-02T15:36:00
3913,LOT004,LOT004-W05,12,4,tungsten,M4,2.2809,True,50.03,402.96,2024-03-02T15:36:30
3914,LOT004,LOT004-W05,12,5,tungsten,M3,1.8981,True,50.03,402.96,2024-03-02T15:37:00
3915,LOT004,LOT004-W05,12,6,tungsten,M4,2.1466,True,50.03,402.96,2024-03-02T15:37:30
3916,LOT004,LOT004-W05,12,7,copper,M4,1.5531,True,50.03,402.96,2024-03-02T15:38:00
3917,LOT004,LOT004-W05,12,8,tungsten,M1,1.0167,True,50.03,402.96,2024-03-02T15:38:30
3918,LOT004,LOT004-W05,12,9,copper,M2,1.1163,True,50.03,402.96,2024-03-02T15:39:00
3919,LOT004,LOT004-W05,12,10,copper,M1,0.7696,True,50.03,402.96,2024-03-02T15:39:30
3920,LOT004,LOT004-W05,13,1,copper,M4,1.6893,True,50.03,402.96,2024-03-02T15:40:00
3921,LOT004,LOT004-W05,13,2,copper,M1,0.8138,True,50.03,402.96,2024-03-02T15:40:30
3922,LOT004,LOT004-W05,13,3,tungsten,M3,1.7308,True,50.03,402.96,2024-03-02T15:41:00
3923,LOT004,LOT004-W05,13,4,tungsten,M4,2.1254,True,50.03,402.96,2024-03-02T15:41:30
3924,LOT004,LOT004-W05,13,5,copper,M4,1.7411,True,50.03,402.96,2024-03-02T15:42:00
3925,LOT004,LOT004-W05,13,6,tungsten,M3,1.8977,True,50.03,402.96,2024-03-02T15:42:30
3926,LOT004,LOT004-W05,13,7,copper,M3,1.3686,True,50.03,402.96,2024-03-02T15:43:00
3927,LOT004,LOT004-W05,13,8,tungsten,M4,1.9949,True,50.03,402.96,2024-03-02T15:43:30
3928,LOT004,LOT004-W05,13,9,copper,M1,0.7387,False,50.03,402.96,2024-03-02T15:44:00
3929,LOT004,LOT004-W05,13,10,copper,M3,1.3306,True,50.03,402.96,2024-03-02T15:44:30
3930,LOT004,LOT004-W05,14,1,copper,M3,1.4402,True,50.03,402.96,2024-03-02T15:45:00
3931,LOT004,LOT004-W05,14,2,copper,M1,0.777,True,50.03,402.96,2024-03-02T15:45:30
3932,LOT004,LOT004-W05,14,3,copper,M4,1.73,True,50.03,402.96,2024-03-02T15:46:00
3933,LOT004,LOT004-W05,14,4,copper,M1,0.7807,True,50.03,402.96,2024-03-02T15:46:30
3934,LOT004,LOT004-W05,14,5,copper,M3,1.4714,True,50.03,402.96,2024-03-02T15:47:00
3935,LOT004,LOT004-W05,14,6,copper,M2,1.0469,True,50.03,402.96,2024-03-02T15:47:30
3936,LOT004,LOT004-W05,14,7,tungsten,M1,1.044,True,50.03,402.96,2024-03-02T15:48:00
3937,LOT004,LOT004-W05,14,8,copper,M1,0.8342,True,50.03,402.96,2024-03-02T15:48:30
3938,LOT004,LOT004-W05,14,9,copper,M4,1.6978,True,50.03,402.96,2024-03-02T15:49:00
3939,LOT004,LOT004-W05,14,10,tungsten,M3,1.8787,True,50.03,402.96,2024-03-02T15:49:30
3940,LOT004,LOT004-W05,15,1,tungsten,M2,1.3964,True,50.03,402.96,2024-03-02T15:50:00
3941,LOT004,LOT004-W05,15,2,tungsten,M3,1.6844,True,50.03,402.96,2024-03-02T15:50:30
3942,LOT004,LOT004-W05,15,3,copper,M1,0.7544,True,50.03,402.96,2024-03-02T15:51:00
3943,LOT004,LOT004-W05,15,4,tungsten,M2,1.4672,True,50.03,402.96,2024-03-02T15:51:30
3944,LOT004,LOT004-W05,15,5,copper,M2,1.0329,True,50.03,402.96,2024-03-02T15:52:00
3945,LOT004,LOT004-W05,15,6,tungsten,M3,1.6272,True,50.03,402.96,2024-03-02T15:52:30
3946,LOT004,LOT004-W05,15,7,copper,M3,1.4225,False,50.03,402.96,2024-03-02T15:53:00
3947,LOT004,LOT004-W05,15,8,tungsten,M3,1.8165,True,50.03,402.96,2024-03-02T15:53:30
3948,LOT004,LOT004-W05,15,9,copper,M4,1.6754,True,50.03,402.96,2024-03-02T15:54:00
3949,LOT004,LOT004-W05,15,10,tungsten,M4,2.1794,True,50.03,402.96,2024-03-02T15:54:30
3950,LOT004,LOT004-W05,16,1,copper,M3,1.3982,True,50.03,402.96,2024-03-02T15:55:00
3951,LOT004,LOT004-W05,16,2,tungsten,M4,2.0839,True,50.03,402.96,2024-03-02T15:55:30
3952,LOT004,LOT004-W05,16,3,tungsten,M1,1.0483,True,50.03,402.96,2024-03-02T15:56:00
3953,LOT004,LOT004-W05,16,4,copper,M3,1.4742,True,50.03,402.96,2024-03-02T15:56:30
3954,LOT004,LOT004-W05,16,5,tungsten,M4,2.0104,True,50.03,402.96,2024-03-02T15:57:00
3955,LOT004,LOT004-W05,16,6,copper,M1,0.7376,True,50.03,402.96,2024-03-02T15:57:30
3956,LOT004,LOT004-W05,16,7,tungsten,M1,1.0195,True,50.03,402.96,2024-03-02T15:58:00
3957,LOT004,LOT004-W05,16,8,tungsten,M1,1.0151,True,50.03,402.96,2024-03-02T15:58:30
3958,LOT004,LOT004-W05,16,9,tungsten,M1,1.0361,True,50.03,402.96,2024-03-02T15:59:00
3959,LOT004,LOT004-W05,16,10,copper,M3,1.399,True,50.03,402.96,2024-03-02T15:59:30
3960,LOT004,LOT004-W05,17,1,copper,M4,1.7961,True,50.03,402.96,2024-03-02T16:00:00
3961,LOT004,LOT004-W05,17,2,tungsten,M4,2.1261,True,50.03,402.96,2024-03-02T16:00:30
3962,LOT004,LOT004-W05,17,3,tungsten,M1,0.8895,True,50.03,402.96,2024-03-02T16:01:00
3963,LOT004,LOT004-W05,17,4,tungsten,M4,2.1167,True,50.03,402.96,2024-03-02T16:01:30
3964,LOT004,LOT004-W05,17,5,copper,M2,1.0658,True,50.03,402.96,2024-03-02T16:02:00
3965,LOT004,LOT004-W05,17,6,tungsten,M4,1.9765,True,50.03,402.96,2024-03-02T16:02:30
3966,LOT004,LOT004-W05,17,7,copper,M3,1.3576,True,50.03,402.96,2024-03-02T16:03:00
3967,LOT004,LOT004-W05,17,8,copper,M2,1.1429,False,50.03,402.96,2024-03-02T16:03:30
3968,LOT004,LOT004-W05,17,9,tungsten,M3,1.7441,True,50.03,402.96,2024-03-02T16:04:00
